ref,who,common,scientific,genus,lng,lat,date_planted,address,city,state,zip,country,neighborhood,health,dbh,height,owner,url,urlimage,status,notes
509,tfo,Autumn Blaze Red Maple,Acer x freemanii 'Jeffersred' (Autumn Blaze red maple),,-122.217970,37.787731,2017-12-16 09:00:00,2525 Coolidge Ave,Oakland,CA,,US,Peralta/Hacienda,good,,,Public,,,,
510,tfo,Purple-flowering Locust,Robinia x ambigua 'Purple Robe' (Purple Robe locust),,-122.224340,37.788386,2017-12-16 09:00:00,2429 27th Ave,Oakland,CA,,US,Fruitvale (Lower),good,,,Public,,,,
511,tfo,Coast Live Oak,Quercus agrifolia (coast live oak),,-122.224367,37.788425,2017-12-16 09:00:00,2429 27th Ave,Oakland,CA,,US,Fruitvale (Lower),good,,,Private,,,,
512,tfo,African Sumac,Rhus lancea (African sumac),,-122.238614,37.787189,2017-12-16 09:00:00,1538 20th Ave,Oakland,CA,,US,Clinton Park / San Antonio - excluding San Antonio Park,good,,,Public,,,,
513,tfo,Sensation Boxelder,Acer negundo 'Sensation',,-122.216819,37.775917,2017-12-16 09:00:00,1634 40th Ave,Oakland,CA,,US,Fruitvale (Lower),good,,,Public,,,Mayr,
514,tfo,Australian willow,Geijera parviflora (Australian willow),,-122.202028,37.775830,2017-12-27 09:00:00,5046 Congress Ave,Oakland,CA,,US,Fairfax,good,,,Public,,,,
515,tfo,Red Maple,Acer rubrum 'October Glory',,-122.203119,37.775652,2017-12-27 09:00:00,2160 Vicksburg Ave,Oakland,CA,,US,Fairfax,good,,,Public,,,,
516,tfo,New Zealand Christmas tree,Metrosideros excelsa (New Zealand Christmas tree),,-122.208180,37.773838,2017-12-27 09:00:00,1928 47th Ave,Oakland,CA,,US,Melrose,good,,,Public,,,,
517,tfo,New Zealand Christmas tree,Metrosideros excelsa (New Zealand Christmas tree),,-122.208218,37.773787,2017-12-27 09:00:00,1928 47th Ave,Oakland,CA,,US,Melrose,good,,,Public,,,,
518,tfo,Jacaranda,Jacaranda mimosifolia,,-122.224921,37.781320,2017-12-27 09:00:00,3021 E 17th St,Oakland,CA,,US,Fruitvale (Lower),good,,,Private,,,,
519,tfo,Jacaranda,Jacaranda mimosifolia,,-122.216150,37.794953,2017-12-27 09:00:00,3056 Champion St,Oakland,CA,,US,School,good,,,Private,,,,
520,tfo,Jacaranda,Jacaranda mimosifolia,,-122.231644,37.800961,2017-12-27 09:00:00,1354 E 33rd St,Oakland,CA,,US,Highland Park,good,,,Private,,,,
521,tfo,Hybrid Madrone,Arbutus x 'Marina',,-122.187827,37.774468,2017-12-30 09:00:00,2900 Millsbrae Ave,Oakland,CA,,US,Picardy/Seminary,good,,,Public,,,,
522,tfo,Hybrid Madrone,Arbutus x 'Marina',,-122.187871,37.774450,2017-12-30 09:00:00,2900 Millsbrae Ave,Oakland,CA,,US,Picardy/Seminary,good,,,Public,,,,
523,tfo,Ginkgo,Gingko biloba 'Fairmont',,-122.187844,37.774336,2017-12-30 09:00:00,2900 Millsbrae Ave,Oakland,CA,,US,Picardy/Seminary,good,,,Public,,,,
524,tfo,Ginkgo,Gingko biloba 'Fairmont',,-122.187833,37.774269,2017-12-30 09:00:00,2900 Millsbrae Ave,Oakland,CA,,US,Picardy/Seminary,good,,,Public,,,,
525,tfo,Chitalpa,Chitalpa tashkentensis 'Morning Cloud',,-122.187743,37.774198,2017-12-30 09:00:00,2900 Millsbrae Ave,Oakland,CA,,US,Picardy/Seminary,good,,,Public,,,,
526,tfo,Chitalpa,Chitalpa tashkentensis 'Morning Cloud',,-122.187681,37.774147,2017-12-30 09:00:00,2900 Millsbrae Ave,Oakland,CA,,US,Picardy/Seminary,good,,,Public,,,,Trauma to trunk
527,tfo,Emerald Sunshine Elm,Ulmus propinqua 'Emerald Sunshine',,-122.187731,37.774531,2017-12-30 09:00:00,2906 Millsbrae Ave,Oakland,CA,,US,Picardy/Seminary,good,,,Public,,,,
528,tfo,Australian willow,Geijera parviflora (Australian willow),,-122.186899,37.775110,2020-01-23 09:00:00,3000 Millsbrae Ave,Oakland,CA,,US,Picardy/Seminary,good,,,Public,,,replaced Jan 2020,
529,tfo,Australian willow,Geijera parviflora (Australian willow),,-122.186960,37.775021,2017-12-30 09:00:00,3000 Millsbrae Ave,Oakland,CA,,US,Picardy/Seminary,good,,,Public,,,,
530,tfo,Red Maple,Acer rubrum 'October Glory',,-122.186900,37.774967,2017-12-30 09:00:00,3000 Millsbrae Ave,Oakland,CA,,US,Picardy/Seminary,good,,,Public,,,,Trauma to trunk and leader a little off
531,tfo,Australian willow,Geijera parviflora (Australian willow),,-122.186855,37.774925,2017-12-30 09:00:00,3000 Millsbrae Ave,Oakland,CA,,US,Picardy/Seminary,good,,,Public,,,,
532,tfo,Red Maple,Acer rubrum 'October Glory',,-122.186804,37.774877,2017-12-30 09:00:00,3000 Millsbrae Ave,Oakland,CA,,US,Picardy/Seminary,good,,,Public,,,,
533,tfo,Australian willow,Geijera parviflora (Australian willow),,-122.186766,37.774844,2017-12-30 09:00:00,3000 Millsbrae Ave,Oakland,CA,,US,Picardy/Seminary,good,,,Public,,,,
534,tfo,sawleaf zelkova,Zelkova serrata 'Village Green',,-122.266842,37.797631,2019-02-01 09:00:00,158 8th St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,broken leader. replaced 2/01/2019,
535,tfo,sawleaf zelkova,Zelkova serrata 'Village Green',,-122.266928,37.797665,2018-01-13 09:00:00,162 8th St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,,
536,tfo,sawleaf zelkova,Zelkova serrata 'Village Green',,-122.267023,37.797701,2019-02-01 09:00:00,166 8th St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,broken leader. replaced 2/01/2019,top splinted 9/2016/18 DKS
537,tfo,sawleaf zelkova,Zelkova serrata 'Village Green',,-122.267112,37.797740,2018-01-13 09:00:00,170 8th St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,,
538,tfo,sawleaf zelkova,Zelkova serrata 'Village Green',,-122.267199,37.797772,2018-01-13 09:00:00,174 8th St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,,
539,tfo,sawleaf zelkova,Zelkova serrata 'Village Green',,-122.267290,37.797806,2018-01-13 09:00:00,178 8th St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,,
540,tfo,sawleaf zelkova,Zelkova serrata 'Village Green',,-122.267384,37.797840,2018-01-13 09:00:00,182 8th St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,,
541,tfo,sawleaf zelkova,Zelkova serrata 'Village Green',,-122.267484,37.797879,2018-01-13 09:00:00,186 8th St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,,
542,tfo,sawleaf zelkova,Zelkova serrata 'Village Green',,-122.266603,37.798096,2018-01-13 09:00:00,161 9th St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,,
543,tfo,sawleaf zelkova,Zelkova serrata 'Village Green',,-122.266690,37.798130,2018-01-13 09:00:00,165 9th St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,,
544,tfo,sawleaf zelkova,Zelkova serrata 'Village Green',,-122.266767,37.798161,2018-01-13 09:00:00,169 9th St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,,
545,tfo,sawleaf zelkova,Zelkova serrata 'Village Green',,-122.266857,37.798195,2018-01-13 09:00:00,173 9th St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,,
546,tfo,sawleaf zelkova,Zelkova serrata 'Village Green',,-122.266947,37.798227,2018-01-13 09:00:00,177 9th St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,,
547,tfo,sawleaf zelkova,Zelkova serrata 'Village Green',,-122.267027,37.798260,2018-01-13 09:00:00,181 9th St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,,
548,tfo,sawleaf zelkova,Zelkova serrata 'Village Green',,-122.267119,37.798296,2018-01-13 09:00:00,185 9th St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,,
549,tfo,American elm,Ulmus americana 'Jefferson',,-122.266673,37.797686,2018-01-13 09:00:00,811 Madison St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,,trees along madison have edges of leaves burnt
550,tfo,American elm,Ulmus americana 'Jefferson',,-122.266603,37.797804,2018-01-13 09:00:00,821 Madison St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,,trees along madison have edges of leaves burnt
551,tfo,Chinese pistache,Pistacia chinensis,,-122.266687,37.797874,2018-01-13 09:00:00,823 Madison St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,,edges burnt
552,tfo,Chinese pistache,Pistacia chinensis,,-122.266640,37.797951,2019-09-14 09:00:00,829 Madison St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,dead/ replaced Sep 2019,canopy empty of leaves/ may have too much water 6/24
553,tfo,American elm,Ulmus americana 'Jefferson',,-122.266538,37.797922,2019-08-22 09:00:00,831 Madison St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,replaced vandalized tree Aug 2019,trees along madison have edges of leaves burnt
554,tfo,American elm,Ulmus americana 'Jefferson',,-122.266478,37.798023,2018-01-13 09:00:00,841 Madison St,Oakland,CA,,US,Chinatown - Madison Park,good,,,Public,,,,heavy scar on trunk/ needs weedwacker guard 6/24
555,tfo,Chinese pistache,Pistacia chinensis 'Keith Davey',,-122.189259,37.774495,2018-01-27 09:00:00,5738 Picardy Dr N,Oakland,CA,,US,Picardy/Seminary,good,,,Public,,,,
556,tfo,Chinese pistache,Pistacia chinensis 'Keith Davey',,-122.189220,37.774461,2018-01-27 09:00:00,5738 Picardy Dr N,Oakland,CA,,US,Picardy/Seminary,good,,,Public,,,,
557,tfo,Persian ironwood,Parrotia persica 'Vanessa' (Persian ironwood),,-122.198733,37.777027,2018-01-27 09:00:00,2562 Maxwell Ave,Oakland,CA,,US,Fairfax,good,,,Public,,,,
558,tfo,Emerald Sunshine Elm,Ulmus propinqua (Emerald Sunshine Elm),,-122.204800,37.774902,2018-01-27 09:00:00,2141 50th Ave,Oakland,CA,,US,Melrose,good,,,Public,,,,
559,tfo,Select tupelo,Nyssa sylvatica 'Select',,-122.227996,37.793232,2018-02-10 09:00:00,2651 22nd Ave,Oakland,CA,,US,Highland Park,good,,,Public,,,,
560,tfo,October Glory red maple,Acer rubrum 'October Glory',,-122.195808,37.774547,2018-02-10 09:00:00,5425 Brookdale Ave,Oakland,CA,,US,Fairfax,good,,,Public,,,,
565,tfo,Hass avocado,Persea americana 'Hass' (avocado),,-122.196277,37.779368,2018-02-10 09:00:00,2800 Best Ave,Oakland,CA,,US,Fairfax,good,,,Private,,,,
566,tfo,American elm,Ulmus americana 'Colonial Spirit',,-122.217568,37.799566,2018-02-24 09:00:00,3400 Dimond Ave,Oakland,CA,,US,Upper Fruitvale / Dimond,good,,,Public,,,,Notes on tree from 8/8/18/ could not locate on 8/2019
567,tfo,Red Rage tupelo,Nyssa sylvatica 'Red Rage' (tupelo),,-122.215292,37.800068,2018-02-24 09:00:00,2245 MacArthur Blvd,Oakland,CA,,US,Upper Fruitvale / Dimond,good,,,Public,,,,
568,tfo,Emerald Sunshine elm,Ulmus propinqua (Emerald Sunshine elm),,-122.213631,37.792210,2018-02-24 09:00:00,3121 Nicol Ave,Oakland,CA,,US,Upper Fruitvale / Dimond,good,,,Public,,,,owner notified me about spoted leaves. yes/ but new growth as well. buckley doesn't sem alarmed 7/13/18 df. 8/20 tree looks very bad. dying leaves
569,tfo,October Glory red maple,Acer rubrum 'October Glory' (red maple),,-122.213629,37.792174,2018-02-24 09:00:00,3121 Nicol Ave,Oakland,CA,,US,Upper Fruitvale / Dimond,good,,,Private,,,,
570,tfo,hybrid madrone,Arbutus 'Marina',,-122.210156,37.791535,2018-02-24 09:00:00,3036 Maple Ave,Oakland,CA,,US,Upper Fruitvale / Dimond,good,,,Private,,,,
571,tfo,Southern magnolia,Magnolia grandifolia 'Samuel Sommer',,-122.169877,37.750465,2018-02-24 09:00:00,1728 92nd Ave,Oakland,CA,,US,Far East Oakland (86th Ave and beyond),good,,,Public,,,,Planting strip landscaped/ did not want to disturb
572,tfo,American ash,Fraxinus americana 'Autumn Purple' (American ash),,-122.169853,37.750421,2018-02-24 09:00:00,1728 92nd Ave,Oakland,CA,,US,Far East Oakland (86th Ave and beyond),good,,,Private,,,,
573,tfo,jacaranda,Jacaranda mimosifolia,,-122.169660,37.750193,2018-02-24 09:00:00,1728 92nd Ave,Oakland,CA,,US,Far East Oakland (86th Ave and beyond),good,,,Private,,,,
575,tfo,Hass avocado,Persea americana 'Hass' (avocado),,-122.196304,37.779344,2018-02-25 09:00:00,2800 Best Ave,Oakland,CA,,US,Fairfax,good,,,Private,,,,
576,tfo,Sensation boxelder,Acer negundo 'Sensation',,-122.189950,37.770430,2018-03-03 09:00:00,6019 Fortune Way,Oakland,CA,,US,Picardy/Seminary,good,,,Public,,,Mayr,
577,tfo,flaxleaf paperbark,Melaleuca linariifolia (flaxleaf paperbark),,-122.198699,37.777004,2018-03-03 09:00:00,2562 Maxwell Ave,Oakland,CA,,US,Fairfax,good,,,Private,,,,
578,tfo,hybrid madrone,Arbutus 'Marina',,-122.233040,37.783065,2018-03-03 09:00:00,2426 E 15th St,Oakland,CA,,US,Fruitvale (Lower),good,,,Public,,,,
579,tfo,Hass avocado,Persea americana 'Hass' (avocado),,-122.232862,37.783317,2018-03-03 09:00:00,2426 E 15th St,Oakland,CA,,US,Fruitvale (Lower),good,,,Private,,,,
580,tfo,Fuyu persimmon,Diospyros kaki 'Fuyu' (persimmon),,-122.232891,37.783298,2018-03-03 09:00:00,2426 E 15th St,Oakland,CA,,US,Fruitvale (Lower),good,,,Private,,,,
581,tfo,Australian willow,Tilia tomentosa 'Silver Lining' (silver linden),,-122.203507,37.775631,2018-03-03 09:00:00,2157 Vicksburg Ave,Oakland,CA,,US,Fairfax,good,,,Private,,,,
582,tfo,Australian willow,Geijera parviflora/ australian willow,,-122.203438,37.775649,2018-03-03 09:00:00,2157 Vicksburg Ave,Oakland,CA,,US,Fairfax,good,,,Private,,,,
583,tfo,silver linden,Geijera parviflora/ australian willow,,-122.203336,37.775674,2018-03-03 09:00:00,2157 Vicksburg Ave,Oakland,CA,,US,Fairfax,good,,,Private,,,,
584,tfo,October Glory red maple,Acer rubrum 'October Glory',,-122.294904,37.812552,2018-03-17 09:00:00,1427 Campbell St,Oakland,CA,,US,West Oakland - excluding parks/ Pacific Pipe / American Steel/ and condos,good,,,Public,,,,
585,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius (Catalina ironwood),,-122.185729,37.763148,2018-03-17 09:00:00,1752 69th Ave,Oakland,CA,,US,Havenscourt,good,,,Private,,,Mayr,
586,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius (Catalina ironwood),,-122.185747,37.763148,2018-03-17 09:00:00,1752 69th Ave,Oakland,CA,,US,Havenscourt,good,,,Private,,,Mayr,
587,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius (Catalina ironwood),,-122.185752,37.763125,2018-03-17 09:00:00,1752 69th Ave,Oakland,CA,,US,Havenscourt,good,,,Private,,,Mayr,
588,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius (Catalina ironwood),,-122.185776,37.763124,2018-03-17 09:00:00,1752 69th Ave,Oakland,CA,,US,Havenscourt,good,,,Private,,,Mayr,
589,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius (Catalina ironwood),,-122.185783,37.763108,2018-03-17 09:00:00,1752 69th Ave,Oakland,CA,,US,Havenscourt,good,,,Private,,,Mayr,
590,tfo,coast live oak,Quercus agrifolia (coast live oak),,-122.185820,37.763146,2018-03-17 09:00:00,1752 69th Ave,Oakland,CA,,US,Havenscourt,good,,,Private,,,Mayr,
591,tfo,Hass avocado,Persea americana 'Hass' (avocado),,-122.185858,37.763184,2018-03-17 09:00:00,1752 69th Ave,Oakland,CA,,US,Havenscourt,good,,,Private,,,Mayr,
592,tfo,London plane tree,Platanus x acerifolia 'Columbia' (London Plane),,-122.190189,37.763579,2018-12-01 09:00:00,1550 Havenscourt Blvd,Oakland,CA,,US,Havenscourt,good,,,Public,,,Replaced tree Dec '18,
593,tfo,October Glory red maple,Acer rubrum 'October Glory' (red maple),,-122.190151,37.763544,2018-03-31 09:00:00,1550 Havenscourt Blvd,Oakland,CA,,US,Havenscourt,good,,,Public,,,,
594,tfo,American elm,"Ulmus americana 'Jefferson' (American elm)",,-122.190100,37.763492,2018-03-31 09:00:00,1550 Havenscourt Blvd,Oakland,CA,,US,Havenscourt,good,,,Public,,,,
595,tfo,Red Rage tupelo,Nyssa sylvatica 'Red Rage' (tupelo),,-122.190053,37.763446,2018-03-31 09:00:00,1550 Havenscourt Blvd,Oakland,CA,,US,Havenscourt,good,,,Public,,,,
596,tfo,purple-flowering locust,Robinia x ambigua 'Purple Robe',,-122.279657,37.801555,2018-03-31 09:00:00,668 6th St,Oakland,CA,,US,Old Oakland,good,,,Public,,,,Chickenwire around stakes/ branches inside
597,tfo,purple-flowering locust,Robinia x ambigua 'Purple Robe',,-122.279596,37.801529,2018-03-31 09:00:00,668 6th St,Oakland,CA,,US,Old Oakland,good,,,Public,,,,Chickenwire around stakes/ branches inside
598,tfo,purple-flowering locust,Robinia x ambigua 'Purple Robe',,-122.279532,37.801504,2018-03-31 09:00:00,668 6th St,Oakland,CA,,US,Old Oakland,good,,,Public,,,,Chickenwire around stakes/ branches/ suckers inside
599,tfo,purple-flowering locust,Robinia x ambigua 'Purple Robe',,-122.279414,37.801458,2018-03-31 09:00:00,659 7th St,Oakland,CA,,US,Old Oakland,good,,,Public,,,,Chickenwire around stakes/ suckers at base
600,tfo,purple-flowering locust,Robinia x ambigua 'Purple Robe',,-122.279346,37.801432,2019-02-10 09:00:00,659 7th St,Oakland,CA,,US,Old Oakland,good,,,Public,,,died summer '18/ replaced,Chickenwire around stakes/ suckers at base
601,tfo,October Glory red maple,Acer rubrum 'October Glory',,-122.279083,37.802061,2018-03-31 09:00:00,675 8th St,Oakland,CA,,US,Old Oakland,good,,,Public,,,,
602,tfo,October Glory red maple,Acer rubrum 'October Glory',,-122.278996,37.802075,2018-03-31 09:00:00,675 8th St,Oakland,CA,,US,Old Oakland,good,,,Public,,,,
603,tfo,October Glory red maple,Acer rubrum 'October Glory',,-122.278913,37.802089,2018-03-31 09:00:00,675 8th St,Oakland,CA,,US,Old Oakland,good,,,Public,,,,
604,tfo,cajeput tree,Melaleuca quinquenervia,,-122.230568,37.777648,2018-04-08 09:00:00,1112 29th Ave,Oakland,CA,,US,Fruitvale (Lower),good,,,Public,,,,
605,tfo,scarlet oak,Quercus coccinea,,-122.282232,37.813636,2018-04-14 09:00:00,2024 Linden St,Oakland,CA,,US,West Oakland - excluding parks/ Pacific Pipe / American Steel/ and condos,good,,,Private,,,,Could be looked after better.
606,tfo,tupelo,Nyssa sylvatica 'Red Rage' (tupelo),,-122.295960,37.809243,2018-04-14 09:00:00,1039 Peralta st,Oakland,CA,,US,South Prescott - excluding South Prescott Park,good,,,Public,,,Mayr,
607,tfo,Autumn Blaze maple,Acer x freemanii 'Jeffersred' (Autumn Blaze maple),,-122.276878,37.824572,2018-04-14 09:00:00,952 33rd St,Oakland,CA,,US,Hoover/Pill Hill,good,,,Private,,,,
608,tfo,river birch,Betula nigra 'Heritage' (Heritage river birch),,-122.276878,37.824614,2018-04-14 09:00:00,952 33rd St,Oakland,CA,,US,Hoover/Pill Hill,good,,,Private,,,,
609,tfo,Pioneer hybrid elm,Ulmus x 'Pioneer',,-122.276739,37.824605,2018-04-14 09:00:00,952 33rd St,Oakland,CA,,US,Hoover/Pill Hill,good,,,Private,,,,
610,tfo,coast live oak,Quercus agrifolia,,-122.279985,37.825125,2018-04-14 09:00:00,1123 34th St,Oakland,CA,,US,West Oakland - excluding parks/ Pacific Pipe / American Steel/ and condos,good,,,Private,,,Mayr,
611,tfo,chitalpa,Chitalpa tashkentensis 'Morning Cloud',,-122.202297,37.778557,2019-06-15 09:00:00,2425 Renwick Street,Oakland,CA,,US,Fairfax,good,,,Private,,,DEAD TREE - replaced,
612,tfo,Hass avocado,Persea americana 'Hass' (avocado),,-122.202338,37.778513,2018-04-17 09:00:00,2425 Renwick Street,Oakland,CA,,US,Fairfax,good,,,Private,,,,
613,tfo,tupelo,Nyssa sylvatica 'Green Gable',,-122.279536,37.801849,2020-01-14 09:00:00,662 7th St,Oakland,CA,,US,Old Oakland,good,,,Public,,,died summer '19/ replaced,Dead on 7/3/2019. Trunk removed/ stakes retained
614,tfo,tupelo,Nyssa sylvatica 'Green Gable',,-122.279462,37.801855,2020-01-14 09:00:00,662 7th St,Oakland,CA,,US,Old Oakland,good,,,Public,,,died summer '19/ replaced,Not looking well/ needs water?
615,tfo,tupelo,Nyssa sylvatica 'Green Gable',,-122.279296,37.801871,2020-01-14 09:00:00,662 7th St,Oakland,CA,,US,Old Oakland,good,,,Public,,,died summer '19/ replaced,
616,tfo,tupelo,Nyssa sylvatica 'Green Gable',,-122.279227,37.801883,2020-01-14 09:00:00,662 7th St,Oakland,CA,,US,Old Oakland,good,,,Public,,,died summer '19/ replaced,
617,tfo,Sensation boxelder,Acer negundo 'Sensation',,-122.278567,37.821216,2018-04-27 09:00:00,2943 Filbert St,Oakland,CA,,US,West Oakland - excluding parks/ Pacific Pipe / American Steel/ and condos,good,,,Public,,,Mayr,
618,tfo,Australian willow,Geijera parviflora (Australian willow),,-122.276954,37.824346,2018-04-27 09:00:00,952 33rd St,Oakland,CA,,US,Hoover/Pill Hill,good,,,Public,,,,Magnolia from earlier planting at this house too
619,tfo,silver linden,Tilia tomentosa 'Silver Lining' (silver linden),,-122.193251,37.762652,2018-04-28 09:00:00,6600 International Blvd,Oakland,CA,,US,Havenscourt,good,,,Public,,,,
620,tfo,silver linden,Tilia tomentosa 'Silver Lining' (silver linden),,-122.193366,37.762576,2018-04-28 09:00:00,6600 International Blvd,Oakland,CA,,US,Havenscourt,good,,,Public,,,,
621,tfo,silver linden,Tilia tomentosa 'Silver Lining' (silver linden),,-122.193413,37.762547,2018-04-28 09:00:00,6600 International Blvd,Oakland,CA,,US,Havenscourt,good,,,Public,,,,
622,tfo,tupelo,Nyssa sylvatica 'Haymanred' (Red Rage tupelo),,-122.201826,37.774023,2018-04-28 09:00:00,5138 Congress Ave,Oakland,CA,,US,Fairfax,good,,,Public,,,,
623,tfo,tupelo,Nyssa sylvatica 'Haymanred' (Red Rage tupelo),,-122.201827,37.773968,2018-04-28 09:00:00,5138 Congress Ave,Oakland,CA,,US,Fairfax,good,,,Public,,,,
