ref,who,common,scientific,genus,lng,lat,planted,address,city,state,zip,country,neighborhood,health,dbh,height,owner,url,urlimage,status,notes
,SCTT 2016 2018,Parrotia persica,,,-122.16736100000,37.77286800000,4/16/2016,7301 Sunkist Dr,Oakland,CA,,,Eastern Hills,,,,Public,,,,
,SCTT 2016 2018,Parrotia persica,,,-122.16734300000,37.77282200000,4/16/2016,7301 Sunkist Dr,Oakland,CA,,,Eastern Hills,,,,Public,,,,
,SCTT 2016 2018,Water Gum,,,-122.27136100000,37.84127800000,4/15/2017,832 Aileen St,Oakland,CA,,,Longfellow/North Oakland,,,,Public,,,,emailed to say out of grant zone & concrete removal will cost more -hhc 1/5/2017; will pay $250 for street tree; would like to buy tree for backyard to plant on own; emailed list of trees to peruse and planting guide -hhc 1/6/20/201917; emailed to meet -hhc 2
,SCTT 2016 2018,Prunus x blireiana Double-pink-flowering Plum,,,-122.25914900000,37.84813700000,4/15/2017,449 62nd St,Oakland,CA,,,North Oakland/Temescal,,,,Public,,,,"SCTT planted a redbud here in January 2015?.  Lolo emailed DKS to say she doesn't like how slowly the redbud is growing, also getting damaged from car doors, pedestrians. Wanted a bigger tree, requested Arbutus 'Marina', but City's rule requiring Small t"
,SCTT 2010 2015,Evergreen Pear,,,-122.26499939000,37.84349823000,4/14/2012,616 58th St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.26599884000,37.84349823000,4/14/2012,621 58th St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2010 2015,Red Oak,,,-122.26599884000,37.84339904790,4/14/2012,644 58th St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2010 2015,Red Oak,,,-122.26599884000,37.84339904790,4/14/2012,646 58th St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2010 2015,Chinese Pistache,,,-122.26699829100,37.84310150150,4/14/2012,651 58th St,Oakland,CA,94609-1444,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.22699737500,37.80319976810,4/14/2012,1407 Allman St,Oakland,CA,94602,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.22699737500,37.80319976810,4/14/2012,1407 Allman St,Oakland,CA,94602,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.22699737500,37.80319976810,4/14/2012,1420 Allman St,Oakland,CA,94602,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.22699737500,37.80310058590,4/14/2012,1427 Allman St,Oakland,CA,94602,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.22599792500,37.80310058590,4/14/2012,1439 Allman St,Oakland,CA,94602,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.27999877900,37.83869934080,4/12/2014,1041 55th St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.27999877900,37.83869934080,4/12/2014,1041 55th St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia grandiflora 'St Mary',,,-122.18599700900,37.76929855350,4/12/2014,2600 64th Ave,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia grandiflora 'St Mary',,,-122.18599700900,37.76929855350,4/12/2014,2600 64th Ave,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia grandiflora 'St Mary',,,-122.18599700900,37.76929855350,4/12/2014,2600 64th Ave,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.25000000000,37.83079910280,4/12/2014,4335 Montgomery St,Oakland,CA,94611-4711,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.25000000000,37.83079910280,4/12/2014,4335 Montgomery St,Oakland,CA,94611-4711,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.20800018300,37.79669952390,4/1/2012,3427 Curran Way,Oakland,CA,94602,,,,,,Public,,,,
,SCTT 2010 2015,London Plane,,,-122.26000213600,37.82929992680,4/1/2011,413 41st St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2010 2015,African Sumac,,,-122.27100372300,37.84130096440,4/1/2011,826 Aileen St,Oakland,CA,94608,,,,,,Public,,,,
,SCTT 2010 2015,Red Oak,,,-122.27100372300,37.84130096440,4/1/2011,826 Aileen St,Oakland,CA,94608,,,,,,Public,,,,
,SCTT 2010 2015,Chinese Pistache,,,-122.25700378400,37.81499862670,3/9/2013,330 Vernon St,Oakland,CA,94610,,,,,,Public,,,,
,SCTT 2016 2018,Acer buergerianum,,,-122.21187500000,37.80984100000,3/6/2016,1850 Tiffin Rd,Oakland,CA,,,Oakmore/Hills,,,,Public,,,,
,SCTT 2016 2018,Acer buergerianum,,,-122.21191800000,37.80989000000,3/6/2016,1850 Tiffin Rd,Oakland,CA,,,Oakmore/Hills,,,,Public,,,,
,SCTT 2016 2018,Robinia x ambigua 'Purple Robe',,,-122.21192700000,37.80993700000,3/6/2016,1850 Tiffin Rd,Oakland,CA,,,Oakmore/Hills,,,,Public,,,,
,SCTT 2016 2018,Cercis canadensis,,,-122.21188900000,37.80998500000,3/6/2016,1850 Tiffin Rd,Oakland,CA,,,Oakmore/Hills,,,,Public,,,,
,SCTT 2016 2018,Cercis canadensis,,,-122.21182000000,37.81001200000,3/6/2016,1850 Tiffin Rd,Oakland,CA,,,Oakmore/Hills,,,,Public,,,,
,SCTT 2016 2018,Cercis canadensis,,,-122.21175200000,37.81003700000,3/6/2016,1850 Tiffin Rd,Oakland,CA,,,Oakmore/Hills,,,,Public,,,,
,SCTT 2016 2018,Acer buergerianum,,,-122.26731300000,37.84322500000,3/5/2016,669 58th St,Oakland,CA,,,North Oakland/Temescal,,,,Public,,,,owner paid $300 for removal of concrete strip
,SCTT 2010 2015,Trident Maple,,,-122.27300262500,37.83229827880,3/5/2011,877 42nd St,Oakland,CA,94608,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.27300262500,37.83229827880,3/5/2011,877 42nd St,Oakland,CA,94608,,,,,,Public,,,,
,SCTT 2010 2015,Chinese Pistache,,,-122.27400207500,37.83840179440,3/5/2011,899 54th St,Oakland,CA,94608,,,,,,Public,,,,
,SCTT 2010 2015,Chinese Pistache,,,-122.27400207500,37.83840179440,3/5/2011,899 54th St,Oakland,CA,94608,,,,,,Public,,,,
,SCTT 2016 2018,Trident Maple - if ok in S space,,,-122.24397000000,37.80447000000,3/4/2017,728 Cleveland St,Oakland,CA,,,Cleveland Heights,,,,Public,,,,"forwarded to Arthur and Derek -hhc 10/24/2016; strip is 27"" wide and has tall HV wires, needs notch -dks12/22/2016; emailed to ask if want to choose diff species or unofficial tree -hhc 1/24/2017; will meet 2/7/2017 at 9 am -hhc 2/6/20/201917; unsure if want 2"
,SCTT 2016 2018,Lagerstroemia indica x L. fauriei 'Muskogee',,,-122.19655900000,37.81172000000,3/4/2017,5033 Pierpoint Ave,Oakland,CA,,,Oakmore,,,,Public,,,,"ARB's notes: 9/08/2016: ""files TRF.""  9/18/2016: ""ARB on site - crepe myrtle (hybrid) purple. Has a straggly hornbeam in slot in bricked-in planting strip (24""). He will remove tree, call City of Oakland to remove stump and call us to plant tree. May buy his"
,SCTT 2016 2018,Cercis canadensis 'Forest Pansy',,,-122.16153100000,37.74097600000,3/4/2017,1907 105th Avenue,Oakland,CA,,,Far East Oakland (86th Ave and beyond),,,,Public,,,,emailed high voltage Qs -hhc 1/17/2017; interested in paying for 1 and potential second at whole sale price? (look for affordable S street tree);  Locations: right side of driveway bordering w/neighbor on 1915; potential location in front of pollar of ho
,SCTT 2016 2018,Magnolia grandiflora 'St. Mary',,,-122.15746000000,37.74639300000,3/4/2017,9920 Voltaire Ave,Oakland,CA,,,Far East Oakland (86th Ave and beyond),,,,Public,,,,"verify width of strip, verify whether space near driveway can accommodate an official tree - DKS 11/15/2016; ARB says RTP 12/2019/2016 
hhc's 1/5/2017 assessment:
9920 Voltaire Ave: FFS; existing planting strip was 34' 3"" long at a width of 2' 4"". The entire s"
,SCTT 2016 2018,Prunus x blireiana,,,-122.15749900000,37.74644800000,3/4/2017,9920 Voltaire Ave,Oakland,CA,,,Far East Oakland (86th Ave and beyond),,,,Public,,,,"verify width of strip, verify whether space near driveway can accommodate an official tree - DKS 11/15/2016; ARB says RTP 12/2019/2016; Erin expressed looked at sm trees and want a Prunus x blireiana -hhc 2/2/2017; says ok with unofficial - pdf'ed response and"
,SCTT 2010 2015,Magnolia,,,-122.18800354000,37.77629852290,3/31/2015,3014 57th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Black Locust,,,-122.20099639900,37.77450180050,3/31/2015,5140 Fairfax Ave,Oakland,CA,94601,,,,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.27899932900,37.84450149540,3/31/2012,990 61st St,Oakland,CA,94608-2308,,,,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.28199768100,37.84420013430,3/31/2012,1066 61st St,Oakland,CA,94608-2355,,,,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.28299713100,37.84410095210,3/31/2012,1076 61st St,Oakland,CA,94608-2355,,,,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.28299713100,37.84410095210,3/31/2012,1076 61st St,Oakland,CA,94608-2355,,,,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.28299713100,37.84410095210,3/31/2012,1078 61st St,Oakland,CA,94608-2355,,,,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.28299713100,37.84410095210,3/31/2012,1079 61st St,Oakland,CA,94608-2329,,,,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.28299713100,37.84410095210,3/31/2012,1082 61st St,Oakland,CA,94608-2343,,,,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.28299713100,37.84410095210,3/31/2012,1082 61st St,Oakland,CA,94608-2343,,,,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.28299713100,37.84410095210,3/31/2012,1084 61st St,Oakland,CA,94608-2355,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.28299713100,37.84410095210,3/31/2012,1090 61st St,Oakland,CA,94608-2355,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.25199890100,37.82379913330,3/30/2014,211 Monte Vista Ave,Oakland,CA,94611-4938,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.25199890100,37.82379913330,3/30/2014,211 Monte Vista Ave,Oakland,CA,94611-4938,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.25199890100,37.82379913330,3/30/2014,211 Monte Vista Ave,Oakland,CA,94611-4938,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.25199890100,37.82379913330,3/30/2014,3925 Wilda Ave,Oakland,CA,94611-4926,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.25199890100,37.82419967650,3/3/2014,130 Monte Vista Ave,Oakland,CA,94611-4920,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.28500366200,37.84370040890,3/3/2012,1161 61st St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,,,,-122.25199890100,37.82419967650,3/3/2012,122 Monte Vista Ave,Oakland,CA,94611-4920,,,,,,Public,,,,
,SCTT 2016 2018,Crape Myrtle Dynamite,,,-122.18701100000,37.77387300000,3/28/2017,2912 Seminary Ave,Oakland,CA,,,Picardy/Seminary,,,,Public,,,,"called left vmail to call me back and emailed high voltage wire options -hhc 12/7/2016; doesn?t want it to hit street sweeping truck; can contribute $100-$150 to a small street tree, please waitlist; will call 811 to submit USA for left side front yard -"
,SCTT 2010 2015,Crape Myrtle Red,,,-122.27899932900,37.82320022580,3/28/2015,1028 32nd St,Oakland,CA,94608,,,,,,Public,,,,
,SCTT 2016 2018,Prunus x blireana,,,-122.20436500000,37.78513500000,3/26/2016,2800 Minna Ave,Oakland,CA,,,Allendale,,,,Public,,,,
,SCTT 2016 2018,Parrotia persica 'Vanessa',,,-122.24771800000,37.84714300000,3/22/2017,5721 Presley Way,Oakland,CA,,,"Broadway Terrace, Rockridge, & Piedmont Hills",,,,Public,,,,see #1
,SCTT 2010 2015,Eastern Redbud,,,-122.25399780300,37.83789825440,3/22/2014,5256 James Ave,Oakland,CA,94618,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.15899658200,37.74330139160,3/22/2011,2144 103rd Ave,Oakland,CA,94603-3328,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.15899658200,37.74330139160,3/22/2011,2144 103rd Ave,Oakland,CA,94603-3328,,,,,,Public,,,,
,SCTT 2010 2015,Red Oak,,,-122.20600128200,37.77489852910,3/2/2013,2116 48th Ave,Oakland,CA,94601-4721,,,,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.27899932900,37.84590148930,3/2/2013,6201 Baker St,Oakland,CA,94608-1314,,,,,,Public,,,,
,SCTT 2010 2015,Aristocrat Pear,,,-122.20800018300,37.79899978640,3/2/2013,2800 Hopkins Pl,Oakland,CA,94602-3226,,,,,,Public,,,,
,SCTT 2010 2015,Chinese Tallow,,,-122.20800018300,37.79899978640,3/2/2013,2800 Hopkins Pl,Oakland,CA,94602-3226,,,,,,Public,,,,
,SCTT 2010 2015,Ginkgo,,,-122.25900268600,37.83810043330,3/2/2013,5163 Miles Ave,Oakland,CA,94618-1042,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.25399780300,37.82429885860,3/2/2013,38 Montell St,Oakland,CA,94611-4924,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.25399780300,37.82419967650,3/2/2013,40 Montell St,Oakland,CA,94611-4924,,,,,,Public,,,,
,SCTT 2010 2015,African Sumac,,,-122.19699859600,37.78039932250,3/2/2013,2901 Monticello Ave,Oakland,CA,94619-3339,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.26999664300,37.83369827270,3/2/2013,4415 West St,Oakland,CA,94608-3429,,,,,,Public,,,,
,SCTT 2016 2018,Ginkgo biloba 'Fairmont',,,-122.19854300000,37.78627600000,3/19/2016,3306 Vale Ave,Oakland,CA,,,Allendale,,,,Public,,,,
,SCTT 2016 2018,Chionanthus retusus (Chinese fringe tree),,,-122.24304600000,37.79425800000,3/18/2017,1927 12th Ave,Oakland,CA,,,Clinton Park / San Antonio,,,,Public,,,,emailed re: high volt wires -hhc 11/21/2016; want Large tree for yard and pay for small tree in front; advised add'l $150+ for concrete and listed next steps -hc 11/29/2016; emailed to meet -hhc 1/4/2017; will meet 1/11 @ 11am -hhc 1/9/2017; marked concr
,SCTT 2016 2018,Cercis canadensis Eastern redbud,,,-122.18901700000,37.78229800000,3/18/2017,15 Wyman Pl,Oakland,CA,,,Maxwell Park,,,,Public,,,,next-door neighbor MaryEllen is handling the request; DKS met w MaryEllen 3/21/2016 - she and Lisa will split the $100 charge; sent species list and SelecTree links -dks 3/23/2016; stopped by to verify USA clearance -dks 4/05/2016; emailed to ask for species s
,SCTT 2010 2015,Crape Myrtle,,,-122.26899719200,37.84809875490,3/16/2013,706 63rd St,Oakland,CA,94609-1220,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle Red,,,-122.25700378400,37.82550048830,3/14/2015,260 38th St,Oakland,CA,94611,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle Red,,,-122.25700378400,37.82559967040,3/14/2015,266 38th St,Oakland,CA,94611,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle Red,,,-122.25700378400,37.82550048830,3/14/2015,269 38th St,Oakland,CA,94611,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle Red,,,-122.25700378400,37.82559967040,3/14/2015,270 38th St,Oakland,CA,94611,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle Red,,,-122.25700378400,37.82559967040,3/14/2015,270 38th St,Oakland,CA,94611,,,,,,Public,,,,
,SCTT 2016 2018,Prunus cerasifera,,,-122.20423500000,37.78495700000,3/12/2016,2800 Minna Ave,Oakland,CA,,,Allendale,,,,Public,,,,
,SCTT 2016 2018,Cercis canadensis,,,-122.20430700000,37.78502200000,3/12/2016,2800 Minna Ave,Oakland,CA,,,Allendale,,,,Public,,,,
,SCTT 2016 2018,Nyssa sylvatica 'Red Rage',,,-122.20506500000,37.78740800000,3/12/2016,2912 Viola St,Oakland,CA,,,Allendale,,,,Public,,,,
,SCTT 2016 2018,Lagerstroemia x 'Muskogee',,,-122.21261400000,37.79185200000,3/12/2016,3206 Nicol Ave,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Public,,,,
,SCTT 2016 2018,Lagerstroemia x 'Muskogee',,,-122.15370000000,37.74291500000,3/12/2016,10522 Byron Ave,Oakland,CA,,,Far East Oakland (86th Ave and beyond),,,,Public,,,,
,SCTT 2010 2015,London Plane,,,-122.26399993900,37.83160018920,3/12/2011,501-509 43rd St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2010 2015,London Plane,,,-122.26399993900,37.83160018920,3/12/2011,501-509 43rd St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2010 2015,London Plane,,,-122.26399993900,37.83160018920,3/12/2011,501-509 43rd St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2010 2015,London Plane,,,-122.26399993900,37.83160018920,3/12/2011,501-509 43rd St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia grandiflora,,,-122.26599884000,37.84320068360,3/12/2011,5740 MacCall St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2010 2015,Oak,,,-122.15799713100,37.73960113530,3/1/2011,2100 108th Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Chinese Pistache,,,-122.15799713100,37.73960113530,3/1/2011,2100 108th Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.27200317400,37.83580017090,3/1/2011,884 47th St,Oakland,CA,94608,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.27200317400,37.83580017090,3/1/2011,884 47th St,Oakland,CA,94608,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.26799774200,37.84379959110,3/1/2011,5826 Dover St,Oakland,CA,94608,,,,,,Public,,,,
,SCTT 2010 2015,Saratoga Laurel,,,-122.26799774200,37.84489822390,3/1/2011,5940 Dover St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2010 2015,Saratoga Laurel,,,-122.26799774200,37.84489822390,3/1/2011,5940 Dover St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maples,,,-122.26799774200,37.84489822390,3/1/2011,5940 Dover St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maples,,,-122.26799774200,37.84489822390,3/1/2011,5940 Dover St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.25199890100,37.82789993290,3/1/2011,4165 Howe St,Oakland,CA,94611,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maples + Eastern Redbuds,,,-122.27600097700,37.82389831540,3/1/2011,3283 Market St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maples + Eastern Redbuds,,,-122.27600097700,37.82389831540,3/1/2011,3283 Market St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maples + Eastern Redbuds,,,-122.27600097700,37.82389831540,3/1/2011,3283 Market St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maples + Eastern Redbuds,,,-122.27600097700,37.82389831540,3/1/2011,3283 Market St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Ginkgo,,,-122.25800323500,37.83200073240,2/9/2013,387 43rd St,Oakland,CA,94609-2222,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.26399993900,37.83390045170,2/9/2013,540 46th St,Oakland,CA,94609-2028,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.26599884000,37.84799957280,2/9/2013,616 62nd St,Oakland,CA,94609-1212,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.18699646000,37.76890182500,2/7/2015,2551 64th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.18699646000,37.76890182500,2/7/2015,2551 64th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.18699646000,37.76900100710,2/7/2015,2557 64th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.18699646000,37.76900100710,2/7/2015,2557 64th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.18599700900,37.76910018920,2/7/2015,2576 64th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.18599700900,37.76910018920,2/7/2015,2576 64th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.18599700900,37.76940155030,2/7/2015,2601 64th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2016 2018,Nyssa sylvatica 'Wildfire',,,-122.27137100000,37.79590300000,2/6/2016,278 4th St,Oakland,CA,,,Jack London Square,,,,Public,,,,
,SCTT 2016 2018,Sequoia sempervirens 'Aptos Blue',,,-122.27298400000,37.82306900000,2/6/2016,Brockhurst St,Oakland,CA,,,West Oakland,,,,Public,,,,replacement.  DKS July 2017: Changed contact from Ali Goldstein (teacher) to Ashley Martin (principal) and Wanda Stewart (new garden teacher).
,SCTT 2016 2018,Sequoia sempervirens 'Aptos Blue',,,-122.27296900000,37.82309800000,2/6/2016,Brockhurst St,Oakland,CA,,,West Oakland,,,,Public,,,,replacement.  DKS July 2017: Changed contact from Ali Goldstein (teacher) to Ashley Martin (principal) and Wanda Stewart (new garden teacher).
,SCTT 2016 2018,Acer macrophyllum,,,-122.27301600000,37.82316000000,2/6/2016,Brockhurst St,Oakland,CA,,,West Oakland,,,,Public,,,,replacement.  DKS July 2017: Changed contact from Ali Goldstein (teacher) to Ashley Martin (principal) and Wanda Stewart (new garden teacher).
,SCTT 2016 2018,Quercus agrifolia,,,-122.27362000000,37.82331300000,2/6/2016,Brockhurst St,Oakland,CA,,,West Oakland,,,,Public,,,,replacement.  DKS July 2017: Changed contact from Ali Goldstein (teacher) to Ashley Martin (principal) and Wanda Stewart (new garden teacher).
,SCTT 2016 2018,Tilia tomentosa 'Sterling',,,-122.27474900000,37.82309600000,2/6/2016,Brockhurst St,Oakland,CA,,,West Oakland,,,,Public,,,,fill missing space.  DKS July 2017: Changed contact from Ali Goldstein (teacher) to Ashley Martin (principal) and Wanda Stewart (new garden teacher).
,SCTT 2016 2018,Tilia tomentosa 'Sterling',,,-122.27458600000,37.82305800000,2/6/2016,Brockhurst St,Oakland,CA,,,West Oakland,,,,Public,,,,fill missing space.  DKS July 2017: Changed contact from Ali Goldstein (teacher) to Ashley Martin (principal) and Wanda Stewart (new garden teacher).
,SCTT 2010 2015,Chinese Pistache,,,-122.27899932900,37.83760070800,2/5/2011,1048 53rd St,Oakland,CA,94608,,,,,,Public,,,,
,SCTT 2010 2015,Red Oak,,,-122.26200103800,37.84489822390,2/5/2011,519 59th St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2016 2018,St. Mary's Magnolia,,,-122.30009600000,37.81024800000,2/4/2017,940 Wood St,Oakland,CA,,,West Oakland,,,,Public,,,,emailed tenant-owner agreement and next steps -hhc 1/6/20/201917; emailed to explain no can do on Wood St; asked if want to meet -hhc 1/18/2017; set to meet 1/25 @ 3PM -hhc 1/23/2017; asked if will be around/ watering source/ok to house tree overnight -hhc 1/
,SCTT 2016 2018,St. Mary's Magnolia,,,-122.30004900000,37.81022200000,2/4/2017,940 Wood St,Oakland,CA,,,West Oakland,,,,Public,,,,emailed tenant-owner agreement and next steps -hhc 1/6/20/201917; emailed to explain no can do on Wood St; asked if want to meet -hhc 1/18/2017; set to meet 1/25 @ 3PM -hhc 1/23/2017; asked if will be around/ watering source/ok to house tree overnight -hhc 1/
,SCTT 2016 2018,Ginkgo Biloba 'Fairmont',,,-122.17593200000,37.77091100000,2/4/2017,6827 MacArthur Blvd,Oakland,CA,,,Picardy/Seminary,,,,Public,,,,"emailed to explain out of grant zone -hhc 1/5/2017; ok to pay $100 for tree -hhc 1/9/2017; emailed to meet -hhc 1/11/2017; set to meet 1/25 @ 4pm-hhc 1/13/2017; emailed list of st trees -hhc 1/25/2017; emailed to ask for watering source, if will be home,"
,SCTT 2010 2015,Flowering Plum,,,-122.29399871800,37.81299972530,2/28/2015,1625 16th St,Oakland,CA,94607,,,,,,Public,,,,
,SCTT 2010 2015,Flowering Plum,,,-122.29399871800,37.81299972530,2/28/2015,1625 16th St,Oakland,CA,94607,,,,,,Public,,,,
,SCTT 2010 2015,Flowering Plum,,,-122.29399871800,37.81299972530,2/28/2015,1625 16th St,Oakland,CA,94607,,,,,,Public,,,,
,SCTT 2010 2015,Flowering Plum,,,-122.29399871800,37.81299972530,2/28/2015,1625 16th St,Oakland,CA,94607,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.18800354000,37.77619934080,2/28/2015,3007 57th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.18699646000,37.77669906620,2/28/2015,3045 57th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.18699646000,37.77669906620,2/28/2015,3045 57th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Flowering Plum,,,-122.19100189200,37.76639938350,2/28/2015,2212 64th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.18900299100,37.76649856570,2/28/2015,2314 65th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia Little Gem,,,-122.18499755900,37.76810073850,2/28/2015,2544 66th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.18699646000,37.76689910890,2/28/2015,2439 66th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.18599700900,37.76779937740,2/28/2015,2519 66th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia Little Gem,,,-122.24099731400,37.81570053100,2/28/2015,549 Fairbanks Ave,Oakland,CA,94610,,,,,,Public,,,,
,SCTT 2010 2015,Blue Oak,,,-122.23799896200,37.81050109860,2/28/2015,691 Mandana Blvd,Oakland,CA,94610,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.23799896200,37.81050109860,2/28/2015,691 Mandana Blvd,Oakland,CA,94610,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia Little Gem,,,-122.18900299100,37.78139877320,2/28/2015,3294 Morcom Ave,Oakland,CA,94619,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia Little Gem,,,-122.18900299100,37.78139877320,2/28/2015,3294 Morcom Ave,Oakland,CA,94619,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.20500183100,37.79629898070,2/28/2012,3040 Georgia St,Oakland,CA,94602,,,,,,Public,,,,
,SCTT 2016 2018,Geijera parviflora,,,-122.26666300000,37.81525400000,2/27/2016,416 26th St,Oakland,CA,,,Central/Uptown/KONO,,,,Public,,,,
